hekayt,bab
"پیاده‌ای سر و پا برهنه با کاروانِ حجاز از کوفه به در آمد و همراهِ ما شد و معلومی نداشت؛ خرامان همی‌رفت و می‌گفت: «نه به اَسْتَر بَر، سوارم نه چو اشتر زیر بارم 
نه خداوندِ رعیّت نه غلامِ شهریارم غمِ موجود و پریشانیِ مَعدوم ندارم
نفسی می‌زنم آسوده و عمری می‌گذارم» اشتر سواری گفتش: ای درویش کجا می‌روی؟! برگرد که به سختی بمیری. نشنید و قدم در بیابان نهاد و برفت. چون به نَخْلهٔ محمود در رسیدیم، توانگر را اجل فرا رسید. درویش به بالینش فراز آمد و گفت: «ما به سختی بنمردیم و تو بر بُختی بمردی.» شخصی همه شب بر سرِ بیمار گریست 
چون روز بشد، بمرد و بیمار بزیست ای بسا اسبِ تیزرو که بماند 
که خرِ لنگْ جان به منزل برد بس که در خاک تندرستان را 
دفن کردیم و زخم‌خورده نمرد",2
"عابدی را پادشاهی طلب کرد. اندیشید که دارویی بخورم تا ضعیف شوم، مگر اعتقادی که دارد در حقِّ من زیادت کند. آورده‌اند که داروی قاتل بخورد و بمرد. آن که چون پسته دیدمش همه مغز 
پوست بر پوست بود همچو پیاز پارسایانِ رویْ در مخلوق 
پشت بر قبله، می‌کنند نماز چون بنده خدایِ خویش خوانَد 
باید که به جز خدا نداند",2
"کاروانی در زمین یونان بزدند و نعمتِ بی‌قیاس ببردند. بازرگانان گریه و زاری کردند و خدا و پیمبر شَفیع آوردند و فایده نبود. چو پیروز شد دزدِ تیره‌روان
چه غم دارد از گریهٔ کاروان؟! لقمان حکیم اندر آن کاروان بود. یکی گفتش از کاروانیان: مگر اینان را نصیحتی کنی و موعظه‌ای گویی تا طرفی از مالِ ما دست بدارند که دریغ باشد چندین نعمت که ضایع شود. گفت: دریغ کلمهٔ حکمت با ایشان گفتن. آهنی را که موریانه بخورد
نتوان برد از او به صِیقَل زنگ با سیه‌دل چه سود گفتن وعظ؟
نرود میخِ آهنی، در سنگ همانا که جرم از طرف ماست. به روزگارِ سلامت، شکستگان دریاب
که جبرِ خاطرِ مسکین بلا بگرداند چو سائل از تو به زاری طلب کند چیزی
بده وگرنه ستمگر به زور بستاند",2
"چندان‌که مرا شیخِ اَجَلّ، ابوالفرج بن جوزی، رَحْمَةُ اللهِ عَلَیْهِ، ترکِ سَماع فرمودی و به خلوت و عُزلت اشارت کردی، عُنْفُوانِ شَبابم غالب آمدی و هوا و هوس طالب؛ ناچار به خلافِ رایِ مربّی قدمی برفتمی و از سماع و مُجالست حَظّی برگرفتمی و چون نصیحتِ شیخم یاد آمدی، گفتمی: قاضی ار با ما نشیند، برفشاند دست را
محتسِب گر مَی خورد، معذور دارد مست را تا شبی به مَجْمَعِ قومی برسیدم که در میان مطربی دیدم؛ گویی رگِ جان می‌گسلد زخمهٔ ناسازش
ناخوش‌تر از آوازهٔ مرگِ پدر، آوازش گاهی انگشت حریفان از او در گوش و گهی بر لب که خاموش! نُهاجُ اِلیٰ صَوْتِ اْلاَغانی لِطیبِها
وَ اَنْتَ مُغَنٍّ اِنْ سَکَتَّ نَطیبُ نبیند کسی در سَماعت خوشی
مگر وقتِ رفتن که دَم در کشی چون در آواز آمد آن بَرْبَط سرای
کدخدا را گفتم: از بهر خدای زَیْبَقم در گوش کُن تا نشنوم
یا دَرَم بگشای تا بیرون روم فی‌الجمله پاسِ خاطر یاران را موافقت کردم و شبی به چند مُجاهده به روز آوردم. مؤذّن بانگِ بی‌هنگام برداشت
نمی‌داند که چند از شب گذشته است درازیِّ شب از مژگانِ من پرس
که یک‌دم خواب در چشمم نگشته است بامدادان به حکم تّبرکْ دستاری از سر و دیناری از کمر بگشادم و پیش مُغَنّی نهادم و در کنارش گرفتم و بسی شکر گفتم. یاران ارادتِ من در حقّ او خلافِ عادت دیدند و بر خِفَّتِ عقلم حمل کردند. یکی زآن میان زبان تعرّض دراز کرد و ملامت کردن آغاز، که این حرکت مناسب رایِ خردمندان نکردی؛ خرقهٔ مَشایخ به چنین مطربی دادن که در همه عمرش درمی ‌بر کف نبوده است و قُراضه‌ای در دف. مطربی، دور از این خجسته سرای
کس دو بارش ندیده در یک جای راست چون بانگش از دهن برخاست
خلق را موی بر بدن برخاست مرغِ ایوان ز هولِ او بپرید
مغز ما برد و حلقِ خود بدرید گفتم: زبانِ تعرّض مصلحت آن است که کوتاه کنی که مرا کرامتِ این شخص ظاهر شد. گفت: مرا بر کیفیّتِ آن واقف نگردانی تا منش هم تقرّب کنم و بر مطایبتی که کردم استغفار گویم؟ گفتم: بلی! به علّتِ آن که شیخِ اَجَلّم بارها به ترکِ سَماع فرموده است و موعظهٔ بلیغ گفته و در سمعِ قبول من نیامده. امشبم طالعِ مَیْمون و بختِ همایون بدین بُقعه رهبری کرد تا به دست این توبه کردم که بقیّتِ زندگانی گِردِ سَماع و مخالطت نگردم! آواز خوش از کام و دهان و لبِ شیرین
گر نغمه کند ور نکند دل بفریبد ور پردهٔ عُشّاق و خراسان و حجاز است
از حنجرهٔ مطربِ مکروه نزیبد",2
"لقمان را گفتند: ادب از که آموختی؟ گفت: از بی ادبان؛ هر چه از ایشان در نظرم ناپسند آمد از فعلِ آن پرهیز کردم. نگویند از سر بازیچه حرفی
کز آن پندی نگیرد صاحبِ هوش و گر صد بابِ حکمت پیشِ نادان
بخوانند، آیدش بازیچه در گوش",2
"عابدی را حکایت کنند که شبی ده مَن طعام بخوردی و تا سحر خَتْمی در نماز بکردی. صاحبدلی شنید و گفت: اگر نیم نانی بخوردی و بخفتی، بسیار از این فاضل‌تر بودی. اندرون از طعام خالی دار
تا در او نورِ معرفت بینی تهی از حکمتی به علّتِ آن
که پُری از طعام تا بینی",2
"بخشایِشِ الهی گم‌شده‌ای را در مَناهی، چراغِ توفیق فرا راه داشت تا به حلقهٔ اهلِ تحقیق در آمد. به یُمنِ قدمِ درویشان و صدقِ نَفَسِ ایشان ذَمائمِ اخلاقش به حَمائد مبدّل گشت. دست از هوا و هوس کوتاه کرده و زبانِ طاعنان در حقِ او همچنان دراز، که بر قاعدهٔ اوّل است و زهد و طاعتش نامُعَوَّل. به عذر و توبه توان رستن از عذابِ خدای
ولیک می‌نتوان از زبانِ مردم رَست طاقت جورِ زبان‌ها نیاورد و شکایت پیشِ پیرِ طریقت برد. جوابش داد که: شکرِ این نعمت چگونه گزاری که بهتر از آنی که پندارندت؟! چند گویی که بد اندیش و حسود
عیب‌جویانِ منِ مسکینند؟ گه به خون ریختنم برخیزند
گه به بد خواستنم بنشینند نیک باشی و بدت گوید خلق
به که بد باشی و نیکت بینند لیکن مرا -که حُسنِ ظَنِّ همگنان در حقّ من به کمال است و من در عینِ نقصان- روا باشد اندیشه بردن و تیمار خوردن. اِنّی لَمُسْتَتِرٌ مِنْ عَیْنِ جیرانی
وَ اللهُ یَعْلَمُ إِسْرارِی وَ إِعْلانی در بسته به روی خود ز مردم
تا عیب نگسترند ما را در بسته چه سود و عالِم‌الغیب
دانایِ نهان و آشکارا",2
"پیشِ یکی از مشایخ گله کردم که: فلان به فَسادِ من گواهی داده است. گفتا: به صَلاحش خجل کن! تو نیکو روِش باش تا بَدسگال
به نقصِ تو گفتن نیابد مَجال چو آهنگِ بربَط بود مستقیم
کی از دستِ مطرب خورد گوشمال؟",2
"یکی را از مشایخ شام پرسیدند از حقیقتِ تصوّف؛ گفت: پیش از این طایفه‌ای در جهان بودند به‌صورت پریشان و به‌معنی جمع، اکنون جماعتی هستند به‌صورت جمع و به‌معنی پریشان. چو هر ساعت از تو به جایی رود دل
به تنهایی اندر، صفایی نبینی ورت جاه و مال است و زَرع و تجارت
چو دل با خدای است، خلوت‌نشینی",2
"یاد دارم که شبی در کاروانی همه شب رفته بودم و سحر در کنارِ بیشه‌ای خفته. شوریده‌ای که در آن سفر همراهِ ما بود نعره‌ای برآورد و راهِ بیابان گرفت و یک نفس آرام نیافت. چون روز شد، گفتمش: آن چه حالت بود؟ گفت: بلبلان را دیدم که به نالش در آمده بودند از درخت، و کبکان از کوه و غوکان در آب و بَهایم از بیشه؛ اندیشه کردم که مروّت نباشد همه در تسبیح و من به غفلت خُفته. دوش مرغی به صبح می‌نالید
عقل و صبرم ببُرد و طاقت و هوش یکی از دوستان مخلِص را
مگر آواز من رسید به گوش گفت باور نداشتم که تو را
بانگِ مرغی چنین کند مدهوش گفتم: این شرطِ آدمیّت نیست
مرغْ تسبیح‌گوی و من خاموش",2
